field_1,latitude,longitude
"434637",26.9791660308838,80.7691497802734
"434638",26.9791660308838,80.7785034179688
"434639",26.9791660308838,80.7878494262695
"434640",26.9791660308838,80.7972030639648
"434641",26.9791660308838,80.8065490722656
"434642",26.9791660308838,80.8159027099609
"434643",26.9791660308838,80.8252563476563
"434644",26.9791660308838,80.834602355957
"434645",26.9791660308838,80.8439559936523
"434646",26.9791660308838,80.8533096313477
"434647",26.9791660308838,80.8626556396484
"434648",26.9791660308838,80.8720092773438
"434649",26.9791660308838,80.8813629150391
"434650",26.9791660308838,80.8907089233398
"434651",26.9791660308838,80.9000625610352
"434652",26.9791660308838,80.9094161987305
"434653",26.9791660308838,80.9187622070313
"434654",26.9791660308838,80.9281158447266
"434655",26.9791660308838,80.9374694824219
"434656",26.9791660308838,80.9468154907227
"434657",26.9791660308838,80.956169128418
"434658",26.9791660308838,80.9655227661133
"434659",26.9791660308838,80.9748687744141
"434660",26.9791660308838,80.9842224121094
"434661",26.9791660308838,80.9935760498047
"434662",26.9791660308838,81.0029220581055
"434663",26.9791660308838,81.0122756958008
"435819",26.970832824707,80.5948638916016
"435820",26.970832824707,80.6042175292969
"435821",26.970832824707,80.6135635375977
"435822",26.970832824707,80.622917175293
"435823",26.970832824707,80.6322631835938
"435824",26.970832824707,80.6416168212891
"435825",26.970832824707,80.6509628295898
"435826",26.970832824707,80.6603164672852
"435827",26.970832824707,80.6696701049805
"435828",26.970832824707,80.6790161132813
"435829",26.970832824707,80.6883697509766
"435830",26.970832824707,80.6977157592773
"435831",26.970832824707,80.7070693969727
"435832",26.970832824707,80.7164154052734
"435833",26.970832824707,80.7257690429688
"435834",26.970832824707,80.7351150512695
"435835",26.970832824707,80.7444686889648
"435836",26.970832824707,80.7538223266602
"435837",26.970832824707,80.7631683349609
"435838",26.970832824707,80.7725219726563
"435839",26.970832824707,80.781867980957
"435840",26.970832824707,80.7912216186523
"435841",26.970832824707,80.8005676269531
"435842",26.970832824707,80.8099212646484
"435843",26.970832824707,80.8192749023438
"435844",26.970832824707,80.8286209106445
"435845",26.970832824707,80.8379745483398
"435846",26.970832824707,80.8473205566406
"435847",26.970832824707,80.8566741943359
"435848",26.970832824707,80.8660202026367
"435849",26.970832824707,80.875373840332
"435850",26.970832824707,80.8847198486328
"435851",26.970832824707,80.8940734863281
"435852",26.970832824707,80.9034271240234
"435853",26.970832824707,80.9127731323242
"435854",26.970832824707,80.9221267700195
"435855",26.970832824707,80.9314727783203
"435856",26.970832824707,80.9408264160156
"435857",26.970832824707,80.9501724243164
"435858",26.970832824707,80.9595260620117
"435859",26.970832824707,80.968879699707
"435860",26.970832824707,80.9782257080078
"435861",26.970832824707,80.9875793457031
"435862",26.970832824707,80.9969253540039
"435863",26.970832824707,81.0062789916992
"435864",26.970832824707,81.015625
"435865",26.970832824707,81.0249786376953
"435866",26.970832824707,81.0343246459961
"435867",26.970832824707,81.0436782836914
"435868",26.970832824707,81.0530319213867
"437017",26.9624996185303,80.570198059082
"437019",26.9624996185303,80.5888977050781
"437020",26.9624996185303,80.5982513427734
"437021",26.9624996185303,80.6075973510742
"437022",26.9624996185303,80.6169509887695
"437023",26.9624996185303,80.6262969970703
"437024",26.9624996185303,80.6356506347656
"437025",26.9624996185303,80.6449966430664
"437026",26.9624996185303,80.6543502807617
"437027",26.9624996185303,80.6636962890625
"437028",26.9624996185303,80.6730499267578
"437029",26.9624996185303,80.6823959350586
"437030",26.9624996185303,80.6917495727539
"437031",26.9624996185303,80.7010955810547
"437032",26.9624996185303,80.7104415893555
"437033",26.9624996185303,80.7197952270508
"437034",26.9624996185303,80.7291412353516
"437035",26.9624996185303,80.7384948730469
"437036",26.9624996185303,80.7478408813477
"437037",26.9624996185303,80.757194519043
"437038",26.9624996185303,80.7665405273438
"437039",26.9624996185303,80.7758941650391
"437040",26.9624996185303,80.7852401733398
"437041",26.9624996185303,80.7945938110352
"437042",26.9624996185303,80.8039398193359
"437043",26.9624996185303,80.8132934570313
"437044",26.9624996185303,80.822639465332
"437045",26.9624996185303,80.8319931030273
"437046",26.9624996185303,80.8413391113281
"437047",26.9624996185303,80.8506927490234
"437048",26.9624996185303,80.8600387573242
"437049",26.9624996185303,80.8693923950195
"437050",26.9624996185303,80.8787384033203
"437051",26.9624996185303,80.8880844116211
"437052",26.9624996185303,80.8974380493164
"437053",26.9624996185303,80.9067840576172
"437054",26.9624996185303,80.9161376953125
"437055",26.9624996185303,80.9254837036133
"437056",26.9624996185303,80.9348373413086
"437057",26.9624996185303,80.9441833496094
"437058",26.9624996185303,80.9535369873047
"437059",26.9624996185303,80.9628829956055
"437060",26.9624996185303,80.9722366333008
"437061",26.9624996185303,80.9815826416016
"437062",26.9624996185303,80.9909362792969
"437063",26.9624996185303,81.0002822875977
"437064",26.9624996185303,81.009635925293
"437065",26.9624996185303,81.0189819335938
"437066",26.9624996185303,81.0283355712891
"437067",26.9624996185303,81.0376815795898
"438217",26.9541664123535,80.5642395019531
"438218",26.9541664123535,80.5735931396484
"438219",26.9541664123535,80.5829391479492
"438220",26.9541664123535,80.59228515625
"438221",26.9541664123535,80.6016387939453
"438222",26.9541664123535,80.6109848022461
"438223",26.9541664123535,80.6203384399414
"438224",26.9541664123535,80.6296844482422
"438225",26.9541664123535,80.639030456543
"438226",26.9541664123535,80.6483840942383
"438227",26.9541664123535,80.6577301025391
"438228",26.9541664123535,80.6670761108398
"438229",26.9541664123535,80.6764297485352
"438230",26.9541664123535,80.6857757568359
"438231",26.9541664123535,80.6951293945313
"438232",26.9541664123535,80.704475402832
"438233",26.9541664123535,80.7138214111328
"438234",26.9541664123535,80.7231750488281
"438235",26.9541664123535,80.7325210571289
"438236",26.9541664123535,80.7418670654297
"438237",26.9541664123535,80.751220703125
"438238",26.9541664123535,80.7605667114258
"438239",26.9541664123535,80.7699203491211
"438240",26.9541664123535,80.7792663574219
"438241",26.9541664123535,80.7886123657227
"438242",26.9541664123535,80.797966003418
"438243",26.9541664123535,80.8073120117188
"438244",26.9541664123535,80.8166656494141
"438245",26.9541664123535,80.8260116577148
"438246",26.9541664123535,80.8353576660156
"438247",26.9541664123535,80.8447113037109
"438248",26.9541664123535,80.8540573120117
"438249",26.9541664123535,80.8634033203125
"438250",26.9541664123535,80.8727569580078
"438251",26.9541664123535,80.8821029663086
"438252",26.9541664123535,80.8914566040039
"438253",26.9541664123535,80.9008026123047
"438254",26.9541664123535,80.9101486206055
"438255",26.9541664123535,80.9195022583008
"438256",26.9541664123535,80.9288482666016
"438257",26.9541664123535,80.9381942749023
"438258",26.9541664123535,80.9475479125977
"438259",26.9541664123535,80.9568939208984
"438260",26.9541664123535,80.9662475585938
"438261",26.9541664123535,80.9755935668945
"438262",26.9541664123535,80.9849395751953
"438263",26.9541664123535,80.9942932128906
"438264",26.9541664123535,81.0036392211914
"438265",26.9541664123535,81.0129928588867
"438266",26.9541664123535,81.0223388671875
"438267",26.9541664123535,81.0316848754883
"439417",26.9458332061768,80.5582809448242
"439418",26.9458332061768,80.5676345825195
"439419",26.9458332061768,80.5769805908203
"439422",26.9458332061768,80.6050262451172
"439423",26.9458332061768,80.614372253418
"439424",26.9458332061768,80.6237182617188
"439425",26.9458332061768,80.6330718994141
"439426",26.9458332061768,80.6424179077148
"439427",26.9458332061768,80.6517639160156
"439428",26.9458332061768,80.6611175537109
"439429",26.9458332061768,80.6704635620117
"439430",26.9458332061768,80.6798095703125
"439431",26.9458332061768,80.6891555786133
"439432",26.9458332061768,80.6985092163086
"439433",26.9458332061768,80.7078552246094
"439434",26.9458332061768,80.7172012329102
"439435",26.9458332061768,80.7265548706055
"439436",26.9458332061768,80.7359008789063
"439437",26.9458332061768,80.745246887207
"439438",26.9458332061768,80.7546005249023
"439439",26.9458332061768,80.7639465332031
"439440",26.9458332061768,80.7732925415039
"439441",26.9458332061768,80.7826385498047
"439442",26.9458332061768,80.7919921875
"439443",26.9458332061768,80.8013381958008
"439444",26.9458332061768,80.8106842041016
"439445",26.9458332061768,80.8200378417969
"439446",26.9458332061768,80.8293838500977
"439447",26.9458332061768,80.8387298583984
"439448",26.9458332061768,80.8480758666992
"439449",26.9458332061768,80.8574295043945
"439450",26.9458332061768,80.8667755126953
"439451",26.9458332061768,80.8761215209961
"439452",26.9458332061768,80.8854751586914
"439453",26.9458332061768,80.8948211669922
"439454",26.9458332061768,80.904167175293
"439455",26.9458332061768,80.9135131835938
"439456",26.9458332061768,80.9228668212891
"439457",26.9458332061768,80.9322128295898
"439458",26.9458332061768,80.9415588378906
"439459",26.9458332061768,80.9509124755859
"439460",26.9458332061768,80.9602584838867
"439461",26.9458332061768,80.9696044921875
"439462",26.9458332061768,80.9789505004883
"439463",26.9458332061768,80.9883041381836
"439464",26.9458332061768,80.9976501464844
"439465",26.9458332061768,81.0069961547852
"439466",26.9458332061768,81.0163497924805
"439467",26.9458332061768,81.0256958007813
"440618",26.9375,80.5616760253906
"440619",26.9375,80.5710220336914
"440623",26.9375,80.6084136962891
"440624",26.9375,80.6177597045898
"440625",26.9375,80.6271133422852
"440626",26.9375,80.6364593505859
"440627",26.9375,80.6458053588867
"440628",26.9375,80.6551513671875
"440629",26.9375,80.6644973754883
"440630",26.9375,80.6738510131836
"440631",26.9375,80.6831970214844
"440632",26.9375,80.6925430297852
"440633",26.9375,80.7018890380859
"440634",26.9375,80.7112350463867
"440635",26.9375,80.720588684082
"440636",26.9375,80.7299346923828
"440637",26.9375,80.7392807006836
"440638",26.9375,80.7486267089844
"440639",26.9375,80.7579727172852
"440640",26.9375,80.7673263549805
"440641",26.9375,80.7766723632813
"440642",26.9375,80.786018371582
"440643",26.9375,80.7953643798828
"440644",26.9375,80.8047103881836
"440645",26.9375,80.8140563964844
"440646",26.9375,80.8234100341797
"440647",26.9375,80.8327560424805
"440648",26.9375,80.8421020507813
"440649",26.9375,80.851448059082
"440650",26.9375,80.8607940673828
"440651",26.9375,80.8701477050781
"440652",26.9375,80.8794937133789
"440653",26.9375,80.8888397216797
"440654",26.9375,80.8981857299805
"440655",26.9375,80.9075317382813
"440656",26.9375,80.9168853759766
"440657",26.9375,80.9262313842773
"440658",26.9375,80.9355773925781
"440659",26.9375,80.9449234008789
"440660",26.9375,80.9542694091797
"440661",26.9375,80.963623046875
"440662",26.9375,80.9729690551758
"440663",26.9375,80.9823150634766
"440664",26.9375,80.9916610717773
"440665",26.9375,81.0010070800781
"440666",26.9375,81.0103607177734
"440667",26.9375,81.0197067260742
"440668",26.9375,81.029052734375
"440669",26.9375,81.0383987426758
"441824",26.9291667938232,80.6118087768555
"441825",26.9291667938232,80.6211547851563
"441826",26.9291667938232,80.630500793457
"441827",26.9291667938232,80.6398468017578
"441828",26.9291667938232,80.6491928100586
"441829",26.9291667938232,80.6585388183594
"441830",26.9291667938232,80.6678848266602
"441831",26.9291667938232,80.6772308349609
"441832",26.9291667938232,80.6865768432617
"441833",26.9291667938232,80.6959228515625
"441834",26.9291667938232,80.7052764892578
"441835",26.9291667938232,80.7146224975586
"441836",26.9291667938232,80.7239685058594
"441837",26.9291667938232,80.7333145141602
"441838",26.9291667938232,80.7426605224609
"441839",26.9291667938232,80.7520065307617
"441840",26.9291667938232,80.7613525390625
"441841",26.9291667938232,80.7706985473633
"441842",26.9291667938232,80.7800445556641
"441843",26.9291667938232,80.7893981933594
"441844",26.9291667938232,80.7987442016602
"441845",26.9291667938232,80.8080902099609
"441846",26.9291667938232,80.8174362182617
"441847",26.9291667938232,80.8267822265625
"441848",26.9291667938232,80.8361282348633
"441849",26.9291667938232,80.8454742431641
"441850",26.9291667938232,80.8548202514648
"441851",26.9291667938232,80.8641662597656
"441852",26.9291667938232,80.8735198974609
"441853",26.9291667938232,80.8828659057617
"441854",26.9291667938232,80.8922119140625
"441855",26.9291667938232,80.9015579223633
"441856",26.9291667938232,80.9109039306641
"441857",26.9291667938232,80.9202499389648
"441858",26.9291667938232,80.9295959472656
"441859",26.9291667938232,80.9389419555664
"441860",26.9291667938232,80.9482879638672
"441861",26.9291667938232,80.9576416015625
"441862",26.9291667938232,80.9669876098633
"441863",26.9291667938232,80.9763336181641
"441864",26.9291667938232,80.9856796264648
"441865",26.9291667938232,80.9950256347656
"441866",26.9291667938232,81.0043716430664
"441867",26.9291667938232,81.0137176513672
"441868",26.9291667938232,81.023063659668
"441869",26.9291667938232,81.0324096679688
"441870",26.9291667938232,81.0417633056641
"441871",26.9291667938232,81.0511093139648
"443025",26.9208335876465,80.6151962280273
"443026",26.9208335876465,80.6245422363281
"443027",26.9208335876465,80.6338882446289
"443028",26.9208335876465,80.6432342529297
"443029",26.9208335876465,80.6525802612305
"443030",26.9208335876465,80.6619262695313
"443031",26.9208335876465,80.671272277832
"443032",26.9208335876465,80.6806182861328
"443033",26.9208335876465,80.6899642944336
"443034",26.9208335876465,80.6993103027344
"443035",26.9208335876465,80.7086563110352
"443036",26.9208335876465,80.7180023193359
"443037",26.9208335876465,80.7273483276367
"443038",26.9208335876465,80.7366943359375
"443039",26.9208335876465,80.7460403442383
"443040",26.9208335876465,80.7553863525391
"443041",26.9208335876465,80.7647323608398
"443042",26.9208335876465,80.7740783691406
"443043",26.9208335876465,80.7834243774414
"443044",26.9208335876465,80.7927703857422
"443045",26.9208335876465,80.802116394043
"443046",26.9208335876465,80.8114624023438
"443047",26.9208335876465,80.8208084106445
"443048",26.9208335876465,80.8301620483398
"443049",26.9208335876465,80.8395080566406
"443050",26.9208335876465,80.8488540649414
"443051",26.9208335876465,80.8582000732422
"443052",26.9208335876465,80.867546081543
"443053",26.9208335876465,80.8768920898438
"443054",26.9208335876465,80.8862380981445
"443055",26.9208335876465,80.8955841064453
"443056",26.9208335876465,80.9049301147461
"443057",26.9208335876465,80.9142761230469
"443058",26.9208335876465,80.9236221313477
"443059",26.9208335876465,80.9329681396484
"443060",26.9208335876465,80.9423141479492
"443061",26.9208335876465,80.95166015625
"443062",26.9208335876465,80.9610061645508
"443063",26.9208335876465,80.9703521728516
"443064",26.9208335876465,80.9796981811523
"443065",26.9208335876465,80.9890441894531
"443066",26.9208335876465,80.9983901977539
"443067",26.9208335876465,81.0077362060547
"443068",26.9208335876465,81.0170822143555
"443069",26.9208335876465,81.0264282226563
"443070",26.9208335876465,81.035774230957
"443071",26.9208335876465,81.0451202392578
"443072",26.9208335876465,81.0544662475586
"444227",26.9125003814697,80.6279373168945
"444228",26.9125003814697,80.6372833251953
"444229",26.9125003814697,80.6466293334961
"444230",26.9125003814697,80.6559753417969
"444231",26.9125003814697,80.6653137207031
"444232",26.9125003814697,80.6746597290039
"444233",26.9125003814697,80.6840057373047
"444234",26.9125003814697,80.6933517456055
"444235",26.9125003814697,80.7026977539063
"444236",26.9125003814697,80.712043762207
"444237",26.9125003814697,80.7213897705078
"444238",26.9125003814697,80.7307357788086
"444239",26.9125003814697,80.7400817871094
"444240",26.9125003814697,80.7494277954102
"444241",26.9125003814697,80.7587738037109
"444242",26.9125003814697,80.7681198120117
"444243",26.9125003814697,80.7774658203125
"444244",26.9125003814697,80.7868118286133
"444245",26.9125003814697,80.7961502075195
"444246",26.9125003814697,80.8054962158203
"444247",26.9125003814697,80.8148422241211
"444248",26.9125003814697,80.8241882324219
"444249",26.9125003814697,80.8335342407227
"444250",26.9125003814697,80.8428802490234
"444251",26.9125003814697,80.8522262573242
"444252",26.9125003814697,80.861572265625
"444253",26.9125003814697,80.8709182739258
"444254",26.9125003814697,80.8802642822266
"444255",26.9125003814697,80.8896102905273
"444256",26.9125003814697,80.8989562988281
"444257",26.9125003814697,80.9083023071289
"444258",26.9125003814697,80.9176406860352
"444259",26.9125003814697,80.9269866943359
"444260",26.9125003814697,80.9363327026367
"444261",26.9125003814697,80.9456787109375
"444262",26.9125003814697,80.9550247192383
"444263",26.9125003814697,80.9643707275391
"444264",26.9125003814697,80.9737167358398
"444265",26.9125003814697,80.9830627441406
"444266",26.9125003814697,80.9924087524414
"444267",26.9125003814697,81.0017547607422
"444268",26.9125003814697,81.011100769043
"444269",26.9125003814697,81.0204467773438
"444270",26.9125003814697,81.0297927856445
"444271",26.9125003814697,81.0391387939453
"444272",26.9125003814697,81.0484771728516
"444273",26.9125003814697,81.0578231811523
"444274",26.9125003814697,81.0671691894531
"444275",26.9125003814697,81.0765151977539
"444276",26.9125003814697,81.0858612060547
"445428",26.904167175293,80.6313323974609
"445429",26.904167175293,80.6406707763672
"445430",26.904167175293,80.650016784668
"445431",26.904167175293,80.6593627929688
"445432",26.904167175293,80.6687088012695
"445433",26.904167175293,80.6780548095703
"445434",26.904167175293,80.6874008178711
"445435",26.904167175293,80.6967391967773
"445436",26.904167175293,80.7060852050781
"445437",26.904167175293,80.7154312133789
"445438",26.904167175293,80.7247772216797
"445439",26.904167175293,80.7341232299805
"445440",26.904167175293,80.7434692382813
"445441",26.904167175293,80.7528076171875
"445442",26.904167175293,80.7621536254883
"445443",26.904167175293,80.7714996337891
"445444",26.904167175293,80.7808456420898
"445445",26.904167175293,80.7901916503906
"445446",26.904167175293,80.7995376586914
"445447",26.904167175293,80.8088760375977
"445448",26.904167175293,80.8182220458984
"445449",26.904167175293,80.8275680541992
"445450",26.904167175293,80.8369140625
"445451",26.904167175293,80.8462600708008
"445452",26.904167175293,80.8556060791016
"445453",26.904167175293,80.8649444580078
"445454",26.904167175293,80.8742904663086
"445455",26.904167175293,80.8836364746094
"445456",26.904167175293,80.8929824829102
"445457",26.904167175293,80.9023284912109
"445458",26.904167175293,80.9116744995117
"445459",26.904167175293,80.921012878418
"445460",26.904167175293,80.9303588867188
"445461",26.904167175293,80.9397048950195
"445462",26.904167175293,80.9490509033203
"445463",26.904167175293,80.9583969116211
"445464",26.904167175293,80.9677429199219
"445465",26.904167175293,80.9770889282227
"445466",26.904167175293,80.9864273071289
"445467",26.904167175293,80.9957733154297
"445468",26.904167175293,81.0051193237305
"445469",26.904167175293,81.0144653320313
"445470",26.904167175293,81.023811340332
"445471",26.904167175293,81.0331573486328
"445472",26.904167175293,81.0424957275391
"445473",26.904167175293,81.0518417358398
"445474",26.904167175293,81.0611877441406
"445475",26.904167175293,81.0705337524414
"445476",26.904167175293,81.0798797607422
"445477",26.904167175293,81.089225769043
"446628",26.8958339691162,80.6253814697266
"446629",26.8958339691162,80.6347198486328
"446630",26.8958339691162,80.6440658569336
"446631",26.8958339691162,80.6534118652344
"446632",26.8958339691162,80.6627578735352
"446633",26.8958339691162,80.6720962524414
"446634",26.8958339691162,80.6814422607422
"446635",26.8958339691162,80.690788269043
"446636",26.8958339691162,80.7001342773438
"446637",26.8958339691162,80.70947265625
"446638",26.8958339691162,80.7188186645508
"446639",26.8958339691162,80.7281646728516
"446640",26.8958339691162,80.7375106811523
"446641",26.8958339691162,80.7468490600586
"446642",26.8958339691162,80.7561950683594
"446643",26.8958339691162,80.7655410766602
"446644",26.8958339691162,80.7748870849609
"446645",26.8958339691162,80.7842254638672
"446646",26.8958339691162,80.793571472168
"446647",26.8958339691162,80.8029174804688
"446648",26.8958339691162,80.8122634887695
"446649",26.8958339691162,80.8216018676758
"446650",26.8958339691162,80.8309478759766
"446651",26.8958339691162,80.8402938842773
"446652",26.8958339691162,80.8496398925781
"446653",26.8958339691162,80.8589782714844
"446654",26.8958339691162,80.8683242797852
"446655",26.8958339691162,80.8776702880859
"446656",26.8958339691162,80.8870162963867
"446657",26.8958339691162,80.896354675293
"446658",26.8958339691162,80.9057006835938
"446659",26.8958339691162,80.9150466918945
"446660",26.8958339691162,80.9243927001953
"446661",26.8958339691162,80.9337310791016
"446662",26.8958339691162,80.9430770874023
"446663",26.8958339691162,80.9524230957031
"446664",26.8958339691162,80.9617691040039
"446665",26.8958339691162,80.9711074829102
"446666",26.8958339691162,80.9804534912109
"446667",26.8958339691162,80.9897994995117
"446668",26.8958339691162,80.9991455078125
"446669",26.8958339691162,81.0084838867188
"446670",26.8958339691162,81.0178298950195
"446671",26.8958339691162,81.0271759033203
"446672",26.8958339691162,81.0365219116211
"446673",26.8958339691162,81.0458602905273
"446674",26.8958339691162,81.0552062988281
"446675",26.8958339691162,81.0645523071289
"446676",26.8958339691162,81.0738983154297
"447828",26.8875007629395,80.6194305419922
"447829",26.8875007629395,80.628776550293
"447830",26.8875007629395,80.6381225585938
"447831",26.8875007629395,80.6474609375
"447832",26.8875007629395,80.6568069458008
"447833",26.8875007629395,80.6661529541016
"447834",26.8875007629395,80.6754913330078
"447835",26.8875007629395,80.6848373413086
"447836",26.8875007629395,80.6941833496094
"447837",26.8875007629395,80.7035217285156
"447838",26.8875007629395,80.7128677368164
"447839",26.8875007629395,80.7222061157227
"447840",26.8875007629395,80.7315521240234
"447841",26.8875007629395,80.7408981323242
"447842",26.8875007629395,80.7502365112305
"447843",26.8875007629395,80.7595825195313
"447844",26.8875007629395,80.768928527832
"447845",26.8875007629395,80.7782669067383
"447846",26.8875007629395,80.7876129150391
"447847",26.8875007629395,80.7969589233398
"447848",26.8875007629395,80.8062973022461
"447849",26.8875007629395,80.8156433105469
"447850",26.8875007629395,80.8249893188477
"447851",26.8875007629395,80.8343276977539
"447852",26.8875007629395,80.8436737060547
"447853",26.8875007629395,80.8530197143555
"447854",26.8875007629395,80.8623580932617
"447855",26.8875007629395,80.8717041015625
"447856",26.8875007629395,80.8810501098633
"447857",26.8875007629395,80.8903884887695
"447858",26.8875007629395,80.8997344970703
"447859",26.8875007629395,80.9090805053711
"447860",26.8875007629395,80.9184188842773
"447861",26.8875007629395,80.9277648925781
"447862",26.8875007629395,80.9371109008789
"447863",26.8875007629395,80.9464492797852
"447864",26.8875007629395,80.9557952880859
"447865",26.8875007629395,80.9651412963867
"447866",26.8875007629395,80.974479675293
"447867",26.8875007629395,80.9838256835938
"447868",26.8875007629395,80.9931716918945
"447869",26.8875007629395,81.0025100708008
"447870",26.8875007629395,81.0118560791016
"447871",26.8875007629395,81.0211944580078
"447872",26.8875007629395,81.0305404663086
"447873",26.8875007629395,81.0398864746094
"447874",26.8875007629395,81.0492248535156
"447875",26.8875007629395,81.0585708618164
"447876",26.8875007629395,81.0679168701172
"447877",26.8875007629395,81.0772552490234
"447878",26.8875007629395,81.0866012573242
"449031",26.8791675567627,80.6415176391602
"449032",26.8791675567627,80.6508560180664
"449033",26.8791675567627,80.6602020263672
"449034",26.8791675567627,80.669548034668
"449035",26.8791675567627,80.6788864135742
"449036",26.8791675567627,80.688232421875
"449037",26.8791675567627,80.6975708007813
"449038",26.8791675567627,80.706916809082
"449039",26.8791675567627,80.7162551879883
"449040",26.8791675567627,80.7256011962891
"449041",26.8791675567627,80.7349395751953
"449042",26.8791675567627,80.7442855834961
"449043",26.8791675567627,80.7536315917969
"449044",26.8791675567627,80.7629699707031
"449045",26.8791675567627,80.7723159790039
"449046",26.8791675567627,80.7816543579102
"449047",26.8791675567627,80.7910003662109
"449048",26.8791675567627,80.8003387451172
"449049",26.8791675567627,80.809684753418
"449050",26.8791675567627,80.8190307617188
"449051",26.8791675567627,80.828369140625
"449052",26.8791675567627,80.8377151489258
"449053",26.8791675567627,80.847053527832
"449054",26.8791675567627,80.8563995361328
"449055",26.8791675567627,80.8657379150391
"449056",26.8791675567627,80.8750839233398
"449057",26.8791675567627,80.8844299316406
"449058",26.8791675567627,80.8937683105469
"449059",26.8791675567627,80.9031143188477
"449060",26.8791675567627,80.9124526977539
"449061",26.8791675567627,80.9217987060547
"449062",26.8791675567627,80.9311370849609
"449063",26.8791675567627,80.9404830932617
"449064",26.8791675567627,80.9498291015625
"449065",26.8791675567627,80.9591674804688
"449066",26.8791675567627,80.9685134887695
"449067",26.8791675567627,80.9778518676758
"449068",26.8791675567627,80.9871978759766
"449069",26.8791675567627,80.9965362548828
"449070",26.8791675567627,81.0058822631836
"449071",26.8791675567627,81.0152206420898
"449072",26.8791675567627,81.0245666503906
"449073",26.8791675567627,81.0339126586914
"449074",26.8791675567627,81.0432510375977
"449075",26.8791675567627,81.0525970458984
"449076",26.8791675567627,81.0619354248047
"449077",26.8791675567627,81.0712814331055
"449078",26.8791675567627,81.0806198120117
"449079",26.8791675567627,81.0899658203125
"450234",26.8708324432373,80.6635971069336
"450235",26.8708324432373,80.6729431152344
"450236",26.8708324432373,80.6822814941406
"450237",26.8708324432373,80.6916275024414
"450238",26.8708324432373,80.7009658813477
"450239",26.8708324432373,80.7103118896484
"450240",26.8708324432373,80.7196502685547
"450241",26.8708324432373,80.7289962768555
"450242",26.8708324432373,80.7383346557617
"450243",26.8708324432373,80.747673034668
"450244",26.8708324432373,80.7570190429688
"450245",26.8708324432373,80.766357421875
"450246",26.8708324432373,80.7757034301758
"450247",26.8708324432373,80.785041809082
"450248",26.8708324432373,80.7943878173828
"450249",26.8708324432373,80.8037261962891
"450250",26.8708324432373,80.8130722045898
"450251",26.8708324432373,80.8224105834961
"450252",26.8708324432373,80.8317565917969
"450253",26.8708324432373,80.8410949707031
"450254",26.8708324432373,80.8504409790039
"450255",26.8708324432373,80.8597793579102
"450256",26.8708324432373,80.8691253662109
"450257",26.8708324432373,80.8784637451172
"450258",26.8708324432373,80.887809753418
"450259",26.8708324432373,80.8971481323242
"450260",26.8708324432373,80.906494140625
"450261",26.8708324432373,80.9158325195313
"450262",26.8708324432373,80.925178527832
"450263",26.8708324432373,80.9345169067383
"450264",26.8708324432373,80.9438552856445
"450265",26.8708324432373,80.9532012939453
"450266",26.8708324432373,80.9625396728516
"450267",26.8708324432373,80.9718856811523
"450268",26.8708324432373,80.9812240600586
"450269",26.8708324432373,80.9905700683594
"450270",26.8708324432373,80.9999084472656
"450271",26.8708324432373,81.0092544555664
"450272",26.8708324432373,81.0185928344727
"450273",26.8708324432373,81.0279388427734
"450274",26.8708324432373,81.0372772216797
"450275",26.8708324432373,81.0466232299805
"450276",26.8708324432373,81.0559616088867
"450277",26.8708324432373,81.0653076171875
"450278",26.8708324432373,81.0746459960938
"450279",26.8708324432373,81.0839920043945
"451436",26.8624992370605,80.6763381958008
"451437",26.8624992370605,80.685676574707
"451438",26.8624992370605,80.6950225830078
"451439",26.8624992370605,80.7043609619141
"451440",26.8624992370605,80.7137069702148
"451441",26.8624992370605,80.7230453491211
"451442",26.8624992370605,80.7323837280273
"451443",26.8624992370605,80.7417297363281
"451444",26.8624992370605,80.7510681152344
"451445",26.8624992370605,80.7604064941406
"451446",26.8624992370605,80.7697525024414
"451447",26.8624992370605,80.7790908813477
"451448",26.8624992370605,80.7884368896484
"451449",26.8624992370605,80.7977752685547
"451450",26.8624992370605,80.8071136474609
"451451",26.8624992370605,80.8164596557617
"451452",26.8624992370605,80.825798034668
"451453",26.8624992370605,80.8351440429688
"451454",26.8624992370605,80.844482421875
"451455",26.8624992370605,80.8538208007813
"451456",26.8624992370605,80.863166809082
"451457",26.8624992370605,80.8725051879883
"451458",26.8624992370605,80.8818435668945
"451459",26.8624992370605,80.8911895751953
"451460",26.8624992370605,80.9005279541016
"451461",26.8624992370605,80.9098739624023
"451462",26.8624992370605,80.9192123413086
"451463",26.8624992370605,80.9285507202148
"451464",26.8624992370605,80.9378967285156
"451465",26.8624992370605,80.9472351074219
"451466",26.8624992370605,80.9565811157227
"451467",26.8624992370605,80.9659194946289
"451468",26.8624992370605,80.9752578735352
"451469",26.8624992370605,80.9846038818359
"451470",26.8624992370605,80.9939422607422
"451471",26.8624992370605,81.0032806396484
"451472",26.8624992370605,81.0126266479492
"451473",26.8624992370605,81.0219650268555
"451474",26.8624992370605,81.0313110351563
"451475",26.8624992370605,81.0406494140625
"451476",26.8624992370605,81.0499877929688
"451477",26.8624992370605,81.0593338012695
"451478",26.8624992370605,81.0686721801758
"451479",26.8624992370605,81.0780181884766
"452638",26.8541660308838,80.689079284668
"452639",26.8541660308838,80.6984176635742
"452640",26.8541660308838,80.7077560424805
"452641",26.8541660308838,80.7171020507813
